index,id,url,#reviewers,#messages,#inline_comments,#unsolved_inline_comments,len_messages,churn,#revisions,#files,duration,len_description,subject categories,subject keywords,description categories,description keywords,subject,description
113628,qt%2Fqtbase~dev~I1f6bfefe76dfa9072b165903fec7aa4af1abd882,https://codereview.qt-project.org/309088,9,172,57,4,323508,154,30,7,4513.07555555556,434,,,,,Change QString::fromLatin1 and friends to use QByteArrayView,"Change QString::fromLatin1 and friends to use QByteArrayView  Also adjust the QString constructor from QByteArray to ignore \0 characters in the string (and not terminate conversion there).  [ChangeLog][QtCore][QString] Constructing a QString from a QByteArray will not stop at intermediate 0 characters in the string as in Qt 5, but will convert all characters in the byte array.  Change-Id: I1f6bfefe76dfa9072b165903fec7aa4af1abd882"
233448,qt%2Fqtbase~dev~Ie74b3cdcc9871cd241aca205672093dc395d04a7,https://codereview.qt-project.org/288290,5,172,10,1,433003,330,33,3,1742.54333333333,186,,,,,new QCache implementation,new QCache implementation  Make use of the new features available in QHash and do a more performant implementation than the old one.  Change-Id: Ie74b3cdcc9871cd241aca205672093dc395d04a7
233448,qt%2Fqtbase~dev~Ie74b3cdcc9871cd241aca205672093dc395d04a7,https://codereview.qt-project.org/288290,5,172,10,1,433003,330,33,3,1742.54333333333,186,,,,,new QCache implementation,new QCache implementation  Make use of the new features available in QHash and do a more performant implementation than the old one.  Change-Id: Ie74b3cdcc9871cd241aca205672093dc395d04a7
77200,qt%2Fqtbase~5.7~I35aae5f98ba9a27b70a48db3f2647fc070c39c33,https://codereview.qt-project.org/154469,13,173,134,0,25423,271,18,6,2981.94638888889,604,,,refactoring/,refactor|,Support color font rendering for freetype engine,[Android] Support emojis character rendering  This patch is aimed to support emojis character rendering under Android. It mainly do two things: 1) Support rendering color font by freetype fontengine. This partially  based on Corentin Jabot's patch https://codereview.qt-project.org/#/c/127288/  2) Support ARGB opengl glyph cache when workaround_brokenFBOReadBack is true (It is always true under Android). Some code refactor has been done in QOpenGLTextureGlyphCache.  [ChangeLog][Android] Support emojis character rendering  Task-number: QTBUG-35156 Change-Id: I35aae5f98ba9a27b70a48db3f2647fc070c39c33
233433,qt%2Fqtbase~dev~I09100678ff4443e6be06fffd14819c8878d223e2,https://codereview.qt-project.org/179917,10,173,27,0,167394,480,39,5,29112.7755555556,833,,,,,Replace Qt's hashing function with SipHash,"Replace Qt's hashing function with SipHash  This commit replaces both the standard DJB33XA (DJB's 33 Times Add) and the faster CRC32 hashing with SipHash. The most important difference between those algorithms is that both DJB33XA and CRC32 have this unwelcome property: for two byte sequences x and y, if you know that x and y have the same hashing for a given seed, then they have the same hashing for all seeds.  SipHash has no such issue. If the seed changes, the strings that used to compute to the same hash are no longer likely to do so.  We've chosen to implement a SipHash-1-2 algorithm instead of the regular 2-4 as that has roughly the same performance as the old DJB33XA algorithm. It's roughly 6x slower than the CRC32 algorithm, which will need a separate solution.  Change-Id: I09100678ff4443e6be06fffd14819c8878d223e2"
77200,qt%2Fqtbase~5.7~I35aae5f98ba9a27b70a48db3f2647fc070c39c33,https://codereview.qt-project.org/154469,13,173,134,0,25423,271,18,6,2981.94638888889,604,,,refactoring/,refactor|,Support color font rendering for freetype engine,[Android] Support emojis character rendering  This patch is aimed to support emojis character rendering under Android. It mainly do two things: 1) Support rendering color font by freetype fontengine. This partially  based on Corentin Jabot's patch https://codereview.qt-project.org/#/c/127288/  2) Support ARGB opengl glyph cache when workaround_brokenFBOReadBack is true (It is always true under Android). Some code refactor has been done in QOpenGLTextureGlyphCache.  [ChangeLog][Android] Support emojis character rendering  Task-number: QTBUG-35156 Change-Id: I35aae5f98ba9a27b70a48db3f2647fc070c39c33
77200,qt%2Fqtbase~5.7~I35aae5f98ba9a27b70a48db3f2647fc070c39c33,https://codereview.qt-project.org/154469,13,173,134,0,25423,271,18,6,2981.94638888889,604,,,refactoring/,refactor|,Support color font rendering for freetype engine,[Android] Support emojis character rendering  This patch is aimed to support emojis character rendering under Android. It mainly do two things: 1) Support rendering color font by freetype fontengine. This partially  based on Corentin Jabot's patch https://codereview.qt-project.org/#/c/127288/  2) Support ARGB opengl glyph cache when workaround_brokenFBOReadBack is true (It is always true under Android). Some code refactor has been done in QOpenGLTextureGlyphCache.  [ChangeLog][Android] Support emojis character rendering  Task-number: QTBUG-35156 Change-Id: I35aae5f98ba9a27b70a48db3f2647fc070c39c33
72830,qt%2Fqt5~dev~I737902b8cc54ce8394c377f6cdafe14c49c2a588,https://codereview.qt-project.org/170360,7,174,0,0,208649,4,29,2,659.303333333333,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: I737902b8cc54ce8394c377f6cdafe14c49c2a588
222906,qt%2Fqtbase~dev~I4f66d97ff1dce3eb99a239f1eab9106fa9b1741a,https://codereview.qt-project.org/281289,6,174,44,12,318745,14,50,3,6363.98333333333,262,,,,,"Get rid of shared null for QByteArray, QString and QVector","WIP: QByteArray().data() should return a nullptr  This has the potential to cause crashes in existig code, and will need some more testing before enabling it.  The goal is to completely get rid of sharedNull.  Change-Id: I4f66d97ff1dce3eb99a239f1eab9106fa9b1741a"
50141,qt%2Fqt5~dev~I7192cbb513f05320c792a29a598b535bcd469d85,https://codereview.qt-project.org/201350,9,174,0,0,314816,30,23,15,580.153888888889,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: I7192cbb513f05320c792a29a598b535bcd469d85
72830,qt%2Fqt5~dev~I737902b8cc54ce8394c377f6cdafe14c49c2a588,https://codereview.qt-project.org/170360,7,174,0,0,208649,4,29,2,659.303333333333,87,,,,,Update submodules on 'dev' in qt5,Update submodules on 'dev' in qt5  Change-Id: I737902b8cc54ce8394c377f6cdafe14c49c2a588
227791,qt%2Fqtbase~dev~Ibab9681d35fe63754bf394ad0e7923e2683e2457,https://codereview.qt-project.org/300337,8,175,197,12,65057,142,21,5,644.23,307,,,,,Add QPromise implementation,"WIP: Implement QPromise draft  Introduced QPromise class that is heavily influenced by existing QFutureInterface. In fact, QPromise is a mere wrapper that holds a copy of QFutureInterface object that is shared with the QFuture constructed from QPromise.  Change-Id: Ibab9681d35fe63754bf394ad0e7923e2683e2457"
259868,qt%2Fqtbase~dev~Ic4fb8ed3657dab994f9f4a4ac5cbddc7001a0a46,https://codereview.qt-project.org/237812,4,175,321,0,12197,-1,44,12,7061.77916666667,164,,,,,Schannel support,WIP: Schannel support  Adds Schannel support to Windows.  [ChangeLog][QtNetwork][Ssl] @todo  Task-number: @todo Change-Id: Ic4fb8ed3657dab994f9f4a4ac5cbddc7001a0a46
40981,qt%2Fqtquickcontrols2~dev~I43a59e3668a8a40f1d0c04a3c2506283d552a22b,https://codereview.qt-project.org/338951,7,175,183,8,101598,537,63,11,2002.86472222222,165,,,,,Add FontDialog to QtQuick.Dialogs,WIP: Add non-native font dialog to QtQuick.Dialogs  Adding non-native font dialog to QtQuick  Fixes: QTBUG-87799 Change-Id: I43a59e3668a8a40f1d0c04a3c2506283d552a22b
227791,qt%2Fqtbase~dev~Ibab9681d35fe63754bf394ad0e7923e2683e2457,https://codereview.qt-project.org/300337,8,175,197,12,65057,142,21,5,644.23,307,,,,,Add QPromise implementation,"WIP: Implement QPromise draft  Introduced QPromise class that is heavily influenced by existing QFutureInterface. In fact, QPromise is a mere wrapper that holds a copy of QFutureInterface object that is shared with the QFuture constructed from QPromise.  Change-Id: Ibab9681d35fe63754bf394ad0e7923e2683e2457"
74156,qt-creator%2Fqt-creator~master~Iea2411175ef67f2bf651ee7eaade9879ed5ceba1,https://codereview.qt-project.org/169251,3,176,78,0,5061,2550,84,8,477.561944444444,634,,,,,Debugger: Use direct memory instead of member access,"Debugger: Use direct memory instead of member access  This introduces a dumper types abstraction layer with classes Dumper.{Value,Type,Field} wrapping either gdb.{Value,Type,Field} or lldb.{SBValue,SBType,SBField} and uses it to move to more direct memory accesses in the dumper implementation.  This way we can use duck typing for artificial intermediate objects eliminating the need for {gdb.Value,lldb.SBValue}.cast() in some case which are flaky in general and typically not available in release builds.  As consequence QRegion and QVariant dumper work without debug info now.  Change-Id: Iea2411175ef67f2bf651ee7eaade9879ed5ceba1"
286611,qt%2Fqt5~dev~I9baaffbae058d0590819e248694ee41887558708,https://codereview.qt-project.org/204202,11,176,59,0,22768,65,32,1,6403.545,163,,,,,Provisioning: Install Open62541 on Windows,WIP: Provisioning: Install Open62541  Open62541 is one of the support OPC UA backends in the Qt OpcUa module.  Change-Id: I9baaffbae058d0590819e248694ee41887558708
74156,qt-creator%2Fqt-creator~master~Iea2411175ef67f2bf651ee7eaade9879ed5ceba1,https://codereview.qt-project.org/169251,3,176,78,0,5061,2550,84,8,477.561944444444,634,,,,,Debugger: Use direct memory instead of member access,"Debugger: Use direct memory instead of member access  This introduces a dumper types abstraction layer with classes Dumper.{Value,Type,Field} wrapping either gdb.{Value,Type,Field} or lldb.{SBValue,SBType,SBField} and uses it to move to more direct memory accesses in the dumper implementation.  This way we can use duck typing for artificial intermediate objects eliminating the need for {gdb.Value,lldb.SBValue}.cast() in some case which are flaky in general and typically not available in release builds.  As consequence QRegion and QVariant dumper work without debug info now.  Change-Id: Iea2411175ef67f2bf651ee7eaade9879ed5ceba1"
74156,qt-creator%2Fqt-creator~master~Iea2411175ef67f2bf651ee7eaade9879ed5ceba1,https://codereview.qt-project.org/169251,3,176,78,0,5061,2550,84,8,477.561944444444,634,,,,,Debugger: Use direct memory instead of member access,"Debugger: Use direct memory instead of member access  This introduces a dumper types abstraction layer with classes Dumper.{Value,Type,Field} wrapping either gdb.{Value,Type,Field} or lldb.{SBValue,SBType,SBField} and uses it to move to more direct memory accesses in the dumper implementation.  This way we can use duck typing for artificial intermediate objects eliminating the need for {gdb.Value,lldb.SBValue}.cast() in some case which are flaky in general and typically not available in release builds.  As consequence QRegion and QVariant dumper work without debug info now.  Change-Id: Iea2411175ef67f2bf651ee7eaade9879ed5ceba1"
251552,qt%2Fqttools~dev~I8b1535decb9e50302667bfcb9455b5ca02995075,https://codereview.qt-project.org/267470,4,177,70,9,8050,109,87,2,1871.005,191,,,,,Add storage class for translation information,"Add storage class for translation information  In the VisitCallExpr function, the retrieved information are stored in this storage class.  Change-Id: I8b1535decb9e50302667bfcb9455b5ca02995075"
251552,qt%2Fqttools~dev~I8b1535decb9e50302667bfcb9455b5ca02995075,https://codereview.qt-project.org/267470,4,177,70,9,8050,109,87,2,1871.005,191,,,,,Add storage class for translation information,"Add storage class for translation information  In the VisitCallExpr function, the retrieved information are stored in this storage class.  Change-Id: I8b1535decb9e50302667bfcb9455b5ca02995075"
251552,qt%2Fqttools~dev~I8b1535decb9e50302667bfcb9455b5ca02995075,https://codereview.qt-project.org/267470,4,177,70,9,8050,109,87,2,1871.005,191,,,,,Add storage class for translation information,"Add storage class for translation information  In the VisitCallExpr function, the retrieved information are stored in this storage class.  Change-Id: I8b1535decb9e50302667bfcb9455b5ca02995075"
251552,qt%2Fqttools~dev~I8b1535decb9e50302667bfcb9455b5ca02995075,https://codereview.qt-project.org/267470,4,177,70,9,8050,109,87,2,1871.005,191,,,,,Add storage class for translation information,"Add storage class for translation information  In the VisitCallExpr function, the retrieved information are stored in this storage class.  Change-Id: I8b1535decb9e50302667bfcb9455b5ca02995075"
75966,qt%2Fqtnetworkauth~dev~I3971456f93bf6ddd7fd46f555202bab2eb777c15,https://codereview.qt-project.org/168000,8,178,429,0,41451,4168,36,36,101.781388888889,526,,,,,OAuth support,"OAuth support  New library to support OAuth1 and OAuth2 standard in Qt. OAuth provides a method for clients to access server resources on behalf of a resource owner (such as a different client or an end-user).  It also provides a process for end-users to authorize third-party access to their server resources without sharing their credentials (typically, a username and password pair), using user-agent redirections.  [ChangeLog][QtNetworkAuth][OAuth] Added OAuth support  Change-Id: I3971456f93bf6ddd7fd46f555202bab2eb777c15"
94504,qt%2Fqtbase~5.6~I6e8eb682b0c8425d08ffdaecbd4c6c7700c914b4,https://codereview.qt-project.org/138201,15,178,132,0,18766,186,28,6,1342.40555555556,493,,,,,xcb: Use a placeholder QScreen when there are no outputs connected,"XCB screen connection and disconnection bug fix  If no screens are available - application can crash or can work incorrectly. This patch fixes the issue. It also fixes updating screen geometry on temporarily disabled screens in the middle of the mode switch and it also fixes available geometry for screens.  Windows don't disappear, the application doesn't crash and QMenu are displayed on the appropriate screen.  Change-Id: I6e8eb682b0c8425d08ffdaecbd4c6c7700c914b4 Task-number: QTBUG-42985"
74020,qt%2Fqtbase~5.8~Id1b518a3aa34044748b87fb8fac14d79653f6b18,https://codereview.qt-project.org/159604,6,178,123,0,68840,873,64,2,2871.21916666667,114,,,,,Modularize the new configure system (infrastructure part),WIP: modularize and add old features to new configure system  Change-Id: Id1b518a3aa34044748b87fb8fac14d79653f6b18
94504,qt%2Fqtbase~5.6~I6e8eb682b0c8425d08ffdaecbd4c6c7700c914b4,https://codereview.qt-project.org/138201,15,178,132,0,18766,186,28,6,1342.40555555556,493,,,,,xcb: Use a placeholder QScreen when there are no outputs connected,"XCB screen connection and disconnection bug fix  If no screens are available - application can crash or can work incorrectly. This patch fixes the issue. It also fixes updating screen geometry on temporarily disabled screens in the middle of the mode switch and it also fixes available geometry for screens.  Windows don't disappear, the application doesn't crash and QMenu are displayed on the appropriate screen.  Change-Id: I6e8eb682b0c8425d08ffdaecbd4c6c7700c914b4 Task-number: QTBUG-42985"
250790,qt%2Fqt5~5.15~I823e6b4d3a4561603b2c57ff5c0ecd6738fd056d,https://codereview.qt-project.org/273189,8,179,1,0,429787,0,51,0,611.015833333333,88,,,,,Update submodules on '5.15' in qt/qt5,Update submodules on '5.15' in qt5  Change-Id: I823e6b4d3a4561603b2c57ff5c0ecd6738fd056d
265489,qt%2Fqtbase~dev~Ic894dd0eb3e05653cd7645ab496463e7a884dff8,https://codereview.qt-project.org/254076,8,179,67,0,69570,49,30,2,1500.73027777778,258,,,,,Implement std::numeric_limits<qfloat16>,"WIP: implement std::numeric_limits<qfloat16>  This shall make it a first-class numeric type; in particular, I need some of these for testlib's formatting of float16 to handle NaNs and infinities sensibly.  Change-Id: Ic894dd0eb3e05653cd7645ab496463e7a884dff8"
76170,qt%2Fqtsystems~dev~Ia2743851a7843cb2f44a82cffd80ddd176b2c564,https://codereview.qt-project.org/101049,10,179,117,0,136033,417,43,6,15027.1611111111,79,,,,,Add QInputDeviceInfo,WIP: Add QInputDeviceInfo  Change-Id: Ia2743851a7843cb2f44a82cffd80ddd176b2c564
250790,qt%2Fqt5~5.15~I823e6b4d3a4561603b2c57ff5c0ecd6738fd056d,https://codereview.qt-project.org/273189,8,179,1,0,429787,0,51,0,611.015833333333,88,,,,,Update submodules on '5.15' in qt/qt5,Update submodules on '5.15' in qt5  Change-Id: I823e6b4d3a4561603b2c57ff5c0ecd6738fd056d
219873,qt%2Fqtbase~dev~Ia8b65350cd5d49debca9fffd15f801161363aea7,https://codereview.qt-project.org/292539,10,181,134,0,163134,243,23,6,4654.72638888889,778,,,,,QProcess/Unix: introduce setChildProcessModifier(),"QProcess/Unix: introduce setChildProcessModifier()  [ChangeLog][Deprecation Notices] QProcess::setupChildProcess() is deprecated in this version and will be removed in Qt 6.0. To execute code in a child process, use QProcess::setChildProcessModifier()  [ChangeLog][QtCore][QProcess] Added setChildProcessModifier() and childProcessModifier() setter and getter for specifying a function to be run in the Unix child process between fork() and execve(). With these functions, it is no longer necessary to derive from QProcess in order to execute actions in the child process.  Another reason is that we can tell whether the std::function carries a valid target much more easily than we can tell whether QProcess was overridden.  Change-Id: Ia8b65350cd5d49debca9fffd15f801161363aea7"
